Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Latitude,Longitude,Location
15940877,02/05/2010 04:20:57 PM,02/08/2010 03:14:05 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11218,417 EAST 8 STREET,EAST 8 STREET,AVENUE C,CORTELYOU ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,03/07/2010 04:20:57 PM,,02/08/2010 12:00:00 AM,12 BROOKLYN,BROOKLYN,992318,172391,40.63984640423088,-73.97092937466692,"(40.63984640423088, -73.97092937466692)"
15946043,02/06/2010 01:54:05 PM,03/01/2010 10:50:37 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10003,347 EAST 5 STREET,EAST 5 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,03/08/2010 01:54:05 PM,,03/01/2010 12:00:00 AM,03 MANHATTAN,MANHATTAN,987620,203890,40.7263070072079,-73.98784145892742,"(40.7263070072079, -73.98784145892742)"
15946697,02/06/2010 04:09:40 PM,03/02/2010 10:04:33 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11357,6-09 161 STREET,161 STREET,RIVERSIDE DRIVE,POWELLS COVE BOULEVARD,,,ADDRESS,WHITESTONE,,N/A,Closed,03/08/2010 04:09:40 PM,,03/02/2010 12:00:00 AM,07 QUEENS,QUEENS,1039577,229084,40.79528550585096,-73.80018005998468,"(40.79528550585096, -73.80018005998468)"
15955102,02/08/2010 12:53:01 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10016,250 EAST 40 STREET,EAST 40 STREET,QUEENS MIDTOWN TUNNEL EXIT,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,03/10/2010 12:53:01 PM,,02/08/2010 12:00:00 AM,06 MANHATTAN,MANHATTAN,991574,212053,40.748710030908676,-73.9735670320491,"(40.748710030908676, -73.9735670320491)"
15954581,02/08/2010 04:28:45 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11103,44-14 NEWTOWN ROAD,NEWTOWN ROAD,44 STREET,45 STREET,,,ADDRESS,ASTORIA,,N/A,Assigned,03/10/2010 04:28:45 PM,,02/08/2010 05:40:20 PM,01 QUEENS,QUEENS,1008032,215875,40.75917149873549,-73.91415515190998,"(40.75917149873549, -73.91415515190998)"
15964285,02/09/2010 09:28:18 AM,03/01/2010 11:20:35 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11105,20-24 31 STREET,31 STREET,20 ROAD,21 AVENUE,,,ADDRESS,ASTORIA,,N/A,Closed,03/11/2010 09:28:18 AM,,03/01/2010 12:00:00 AM,01 QUEENS,QUEENS,1009981,223137,40.779098331946315,-73.90709213418204,"(40.779098331946315, -73.90709213418204)"
15981596,02/11/2010 01:41:40 PM,03/02/2010 10:11:16 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10455,918 LEGGETT AVENUE,LEGGETT AVENUE,DAWSON STREET,KELLY STREET,,,ADDRESS,BRONX,,N/A,Closed,03/13/2010 01:41:40 PM,,03/02/2010 12:00:00 AM,02 BRONX,BRONX,1011727,236698,40.81631430775734,-73.90073230439438,"(40.81631430775734, -73.90073230439438)"
15979943,02/11/2010 03:36:43 PM,03/02/2010 05:17:31 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11222,151 INDIA STREET,INDIA STREET,MANHATTAN AVENUE,MC GUINNESS BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Closed,03/13/2010 03:36:43 PM,,03/02/2010 12:00:00 AM,01 BROOKLYN,BROOKLYN,997055,206117,40.732410950914854,-73.9537969178713,"(40.732410950914854, -73.9537969178713)"
15978352,02/11/2010 10:41:35 AM,03/02/2010 02:17:10 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,11221,1181 GREENE AVENUE,GREENE AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/13/2010 10:41:35 AM,,03/02/2010 12:00:00 AM,04 BROOKLYN,BROOKLYN,1005800,192583,40.69524638225924,-73.92228649017396,"(40.69524638225924, -73.92228649017396)"
15980059,02/11/2010 06:31:40 PM,03/02/2010 02:45:20 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11211,702 GRAND STREET,GRAND STREET,MANHATTAN AVENUE,GRAHAM AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/13/2010 06:31:40 PM,,03/02/2010 12:00:00 AM,01 BROOKLYN,BROOKLYN,999592,198523,40.711563223306214,-73.94466021110912,"(40.711563223306214, -73.94466021110912)"
15989561,02/12/2010 07:51:20 AM,03/02/2010 01:11:18 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10128,302 EAST 94 STREET,EAST 94 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,03/14/2010 07:51:20 AM,,03/02/2010 12:00:00 AM,08 MANHATTAN,MANHATTAN,998746,224466,40.78277165046458,-73.9476558800507,"(40.78277165046458, -73.9476558800507)"
15990184,02/12/2010 02:58:52 PM,03/02/2010 05:16:31 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11209,305 95 STREET,95 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/14/2010 02:58:52 PM,,03/02/2010 12:00:00 AM,10 BROOKLYN,BROOKLYN,975046,164069,40.617003161009336,-74.03315251265606,"(40.617003161009336, -74.03315251265606)"
15990278,02/12/2010 06:04:00 PM,02/16/2010 09:17:01 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11209,305 95 STREET,95 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/14/2010 06:04:00 PM,,02/16/2010 12:00:00 AM,10 BROOKLYN,BROOKLYN,975046,164069,40.617003161009336,-74.03315251265606,"(40.617003161009336, -74.03315251265606)"
15988866,02/12/2010 09:28:16 AM,03/02/2010 02:20:19 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11207,622 ASHFORD STREET,ASHFORD STREET,DUMONT AVENUE,LIVONIA AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/14/2010 09:28:16 AM,,03/02/2010 12:00:00 AM,05 BROOKLYN,BROOKLYN,1016615,182254,40.66686270531824,-73.88333513447814,"(40.66686270531824, -73.88333513447814)"
15996637,02/13/2010 01:32:30 PM,03/02/2010 02:11:41 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11220,806 60 STREET,60 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/15/2010 01:32:30 PM,,03/02/2010 12:00:00 AM,12 BROOKLYN,BROOKLYN,981713,170708,40.63523023948803,-74.00914068834186,"(40.63523023948803, -74.00914068834186)"
16000580,02/14/2010 09:05:57 AM,03/02/2010 10:07:55 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10014,55 BETHUNE STREET,BETHUNE STREET,WASHINGTON STREET,JOE DIMAGGIO HIGHWAY,,,ADDRESS,NEW YORK,,N/A,Closed,03/16/2010 09:05:57 AM,,03/02/2010 10:07:15 AM,02 MANHATTAN,MANHATTAN,981831,207769,40.73695422209069,-74.00872884588121,"(40.73695422209069, -74.00872884588121)"
16007150,02/15/2010 01:21:58 PM,03/03/2010 01:57:38 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11201,145 SMITH STREET,SMITH STREET,DEAN STREET,BERGEN STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,03/17/2010 01:21:58 PM,,03/03/2010 12:00:00 AM,02 BROOKLYN,BROOKLYN,986927,189527,40.686884199935065,-73.99034742693254,"(40.686884199935065, -73.99034742693254)"
16012073,02/16/2010 12:32:41 PM,03/09/2010 02:41:51 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11215,411 14 STREET,14 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/18/2010 12:32:41 PM,,03/09/2010 12:00:00 AM,06 BROOKLYN,BROOKLYN,989033,180917,40.663250801590195,-73.98275984317533,"(40.663250801590195, -73.98275984317533)"
16013954,02/16/2010 10:19:24 AM,03/09/2010 03:59:00 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11219,901 51 STREET,51 STREET,9 AVENUE,10 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/18/2010 10:19:24 AM,,03/09/2010 12:00:00 AM,12 BROOKLYN,BROOKLYN,983764,172093,40.639032119217866,-74.00175113426474,"(40.639032119217866, -74.00175113426474)"
16020010,02/17/2010 03:04:30 PM,02/17/2010 04:04:11 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11222,151 INDIA STREET,INDIA STREET,MANHATTAN AVENUE,MC GUINNESS BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Closed,03/19/2010 03:04:30 PM,,02/17/2010 12:00:00 AM,01 BROOKLYN,BROOKLYN,997055,206117,40.732410950914854,-73.9537969178713,"(40.732410950914854, -73.9537969178713)"
16019885,02/17/2010 01:48:31 PM,02/17/2010 02:11:25 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11237,206 STARR STREET,STARR STREET,IRVING AVENUE,WYCKOFF AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/19/2010 01:48:31 PM,,02/17/2010 12:00:00 AM,04 BROOKLYN,BROOKLYN,1005534,196134,40.704993687318826,-73.92323451550983,"(40.704993687318826, -73.92323451550983)"
16020413,02/17/2010 12:49:26 PM,03/09/2010 05:01:19 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11237,206 STARR STREET,STARR STREET,IRVING AVENUE,WYCKOFF AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/19/2010 12:49:26 PM,,03/09/2010 04:48:23 PM,04 BROOKLYN,BROOKLYN,1005534,196134,40.704993687318826,-73.92323451550983,"(40.704993687318826, -73.92323451550983)"
16028552,02/18/2010 10:44:37 AM,03/11/2010 03:43:36 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11103,28-37 49 STREET,49 STREET,28 AVENUE,30 AVENUE,,,ADDRESS,ASTORIA,,N/A,Closed,03/20/2010 10:44:37 AM,,03/11/2010 12:00:00 AM,01 QUEENS,QUEENS,1009956,216627,40.7612301601949,-73.90720730257325,"(40.7612301601949, -73.90720730257325)"
16038834,02/19/2010 01:24:41 PM,03/03/2010 01:32:25 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10456,920 TRINITY AVENUE,TRINITY AVENUE,EAST 161 STREET,EAST 163 STREET,,,ADDRESS,BRONX,,N/A,Closed,03/21/2010 01:24:41 PM,,03/03/2010 12:00:00 AM,03 BRONX,BRONX,1010278,239062,40.8228072061195,-73.90595801474907,"(40.8228072061195, -73.90595801474907)"
16038752,02/19/2010 02:27:19 PM,03/09/2010 04:36:00 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11215,388 19 STREET,19 STREET,PROSPECT EXPWY EB EN 19 ST,8 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/21/2010 02:27:19 PM,,03/09/2010 12:00:00 AM,07 BROOKLYN,BROOKLYN,987938,179409,40.65911219816259,-73.98670755726289,"(40.65911219816259, -73.98670755726289)"
16045670,02/20/2010 10:24:36 AM,02/22/2010 10:09:38 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11214,2630 CROPSEY AVENUE,CROPSEY AVENUE,BAY 43 STREET,BAY 44 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,03/22/2010 10:24:36 AM,,02/22/2010 12:00:00 AM,13 BROOKLYN,BROOKLYN,986781,154070,40.58956236042634,-73.99088716560556,"(40.58956236042634, -73.99088716560556)"
16053385,02/22/2010 06:18:50 AM,03/15/2010 03:13:30 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11373,41-06 DENMAN STREET,DENMAN STREET,WHITNEY AVENUE,LAMONT AVENUE,,,ADDRESS,ELMHURST,,N/A,Closed,03/24/2010 06:18:50 AM,,03/15/2010 12:00:00 AM,04 QUEENS,QUEENS,1019035,211259,40.74646531883144,-73.87446202752055,"(40.74646531883144, -73.87446202752055)"
16053278,02/22/2010 08:33:53 AM,02/22/2010 11:29:51 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10024,328 WEST 89 STREET,WEST 89 STREET,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,03/24/2010 08:33:53 AM,,02/22/2010 12:00:00 AM,07 MANHATTAN,MANHATTAN,990554,227510,40.791136255537516,-73.97723380417234,"(40.791136255537516, -73.97723380417234)"
16054647,02/22/2010 04:20:49 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11374,95-25 QUEENS BOULEVARD,QUEENS BOULEVARD,62 DRIVE,JUNCTION BOULEVARD,,,ADDRESS,REGO PARK,,N/A,Assigned,03/24/2010 04:20:49 PM,,02/23/2010 12:00:00 AM,06 QUEENS,QUEENS,1022015,205499,40.73064334155968,-73.86373965363904,"(40.73064334155968, -73.86373965363904)"
16063502,02/23/2010 06:26:18 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11206,29 BEAVER STREET,BEAVER STREET,ELLERY STREET,PARK STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,03/25/2010 06:26:18 PM,,02/24/2010 03:25:31 PM,04 BROOKLYN,BROOKLYN,1001369,194509,40.70054248284539,-73.93826064052428,"(40.70054248284539, -73.93826064052428)"
16054892,02/22/2010 02:41:01 PM,03/11/2010 03:26:40 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10003,55 EAST 7 STREET,EAST 7 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,03/24/2010 02:41:01 PM,,03/11/2010 12:00:00 AM,03 MANHATTAN,MANHATTAN,987731,204397,40.72769855576269,-73.98744072247027,"(40.72769855576269, -73.98744072247027)"
16055516,02/22/2010 01:17:25 PM,04/02/2010 02:01:36 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11212,2323 STRAUSS STREET,STRAUSS STREET,LOTT AVENUE,EAST 98 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,03/24/2010 01:17:25 PM,,04/02/2010 12:00:00 AM,16 BROOKLYN,BROOKLYN,1008309,178621,40.65691739474568,-73.91328839228196,"(40.65691739474568, -73.91328839228196)"
16064617,02/23/2010 04:06:43 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11225,693 FLATBUSH AVENUE,FLATBUSH AVENUE,WINTHROP STREET,PARKSIDE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,03/25/2010 04:06:43 PM,,02/24/2010 03:25:31 PM,09 BROOKLYN,BROOKLYN,995352,178346,40.6561883049318,-73.95998746314629,"(40.6561883049318, -73.95998746314629)"
16072070,02/24/2010 04:14:24 PM,04/02/2010 02:19:54 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10029,2126 2 AVENUE,2 AVENUE,EAST 109 STREET,EAST 110 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,03/26/2010 04:14:24 PM,,04/02/2010 12:00:00 AM,11 MANHATTAN,MANHATTAN,1000620,228099,40.79273998805182,-73.94088013523006,"(40.79273998805182, -73.94088013523006)"
16073086,02/24/2010 06:29:32 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10065,30 EAST 67 STREET,EAST 67 STREET,MADISON AVENUE,PARK AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,03/26/2010 06:29:32 AM,,02/24/2010 03:25:32 PM,08 MANHATTAN,MANHATTAN,993250,219257,40.76848162016499,-73.96750855552342,"(40.76848162016499, -73.96750855552342)"
16081702,02/25/2010 02:51:41 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10465,1001 HUNTINGTON AVENUE,HUNTINGTON AVENUE,BARKLEY AVENUE,BRUCKNER BOULEVARD,,,ADDRESS,BRONX,,N/A,Assigned,03/27/2010 02:51:41 PM,,02/25/2010 04:24:22 PM,10 BRONX,BRONX,1030874,241302,40.828870656369716,-73.83152701156031,"(40.828870656369716, -73.83152701156031)"
16096199,02/27/2010 09:04:30 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11215,211 8 AVENUE,8 AVENUE,1 STREET,2 STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,03/29/2010 09:04:30 AM,,03/01/2010 04:29:32 PM,06 BROOKLYN,BROOKLYN,991035,183429,40.67014437480531,-73.97554117609323,"(40.67014437480531, -73.97554117609323)"
16106100,03/01/2010 02:40:49 PM,03/01/2010 03:30:41 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11211,108 DIVISION AVENUE,DIVISION AVENUE,BEDFORD AVENUE,BEND,,,ADDRESS,BROOKLYN,,N/A,Closed,03/31/2010 02:40:49 PM,,03/01/2010 12:00:00 AM,01 BROOKLYN,BROOKLYN,994316,197094,40.707648533017924,-73.96369328768074,"(40.707648533017924, -73.96369328768074)"
16102502,02/28/2010 12:56:14 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11214,242 BAY 17 STREET,BAY 17 STREET,CROPSEY AVENUE,SHORE PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Assigned,03/30/2010 12:56:14 PM,,03/01/2010 12:00:00 AM,11 BROOKLYN,BROOKLYN,981826,158818,40.60259469315722,-74.00872928578363,"(40.60259469315722, -74.00872928578363)"
16107022,03/01/2010 04:08:30 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10002,273 EAST HOUSTON STREET,EAST HOUSTON STREET,SUFFOLK STREET,AVENUE B,,,ADDRESS,NEW YORK,,N/A,Assigned,03/31/2010 04:08:30 PM,,03/02/2010 06:03:12 PM,03 MANHATTAN,MANHATTAN,988559,202195,40.72165423550201,-73.98445474896575,"(40.72165423550201, -73.98445474896575)"
16117018,03/02/2010 07:39:32 PM,03/02/2010 07:42:40 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10017,50 EAST 42 STREET,EAST 42 STREET,MADISON AVENUE,VANDERBILT AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,04/01/2010 07:39:32 PM,,03/02/2010 07:42:13 PM,05 MANHATTAN,MANHATTAN,990055,213503,40.75269104216566,-73.9790479863254,"(40.75269104216566, -73.9790479863254)"
16117975,03/02/2010 11:09:47 AM,03/31/2010 02:08:20 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,11229,2285 EAST 24 STREET,EAST 24 STREET,AVENUE V,AVENUE W,,,ADDRESS,BROOKLYN,,N/A,Closed,04/01/2010 11:09:47 AM,,03/31/2010 12:00:00 AM,15 BROOKLYN,BROOKLYN,999013,156380,40.595890912802886,-73.94684095895688,"(40.595890912802886, -73.94684095895688)"
16116671,03/02/2010 04:57:32 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11413,224-18 MERRICK BOULEVARD,MERRICK BOULEVARD,224 STREET,225 STREET,,,ADDRESS,SPRINGFIELD GARDENS,,N/A,Assigned,04/01/2010 04:57:32 PM,,03/02/2010 06:03:11 PM,13 QUEENS,QUEENS,1054874,186319,40.67779764878078,-73.74538236968196,"(40.67779764878078, -73.74538236968196)"
16127113,03/03/2010 11:46:01 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10454,276 SAINT ANN'S AVENUE,SAINT ANN'S AVENUE,EAST 139 STREET,ST ANN'S CEMETERY BOUNDARY,,,ADDRESS,BRONX,,N/A,Assigned,04/02/2010 11:46:01 AM,,03/05/2010 12:00:00 AM,01 BRONX,BRONX,1007239,233509,40.8075742136652,-73.916957264547,"(40.8075742136652, -73.916957264547)"
16127800,03/03/2010 11:37:05 AM,03/31/2010 02:11:39 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11201,69 CRANBERRY STREET,CRANBERRY STREET,HICKS STREET,HENRY STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,04/02/2010 11:37:05 AM,,03/31/2010 12:00:00 AM,02 BROOKLYN,BROOKLYN,986221,194170,40.69962834624261,-73.99289172270429,"(40.69962834624261, -73.99289172270429)"
16136196,03/04/2010 03:40:17 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10022,340 EAST 58 STREET,EAST 58 STREET,QUEENSBORO BRIDGE APPROACH,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,04/03/2010 03:40:17 PM,,03/05/2010 12:00:00 AM,06 MANHATTAN,MANHATTAN,994385,215944,40.75938706197541,-73.96341601895845,"(40.75938706197541, -73.96341601895845)"
16143299,03/05/2010 09:22:42 AM,03/31/2010 11:52:08 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11206,165 TROUTMAN STREET,TROUTMAN STREET,CENTRAL AVENUE,WILSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,04/04/2010 09:22:42 AM,,03/31/2010 12:00:00 AM,04 BROOKLYN,BROOKLYN,1004072,194618,40.700836020375725,-73.92851200382661,"(40.700836020375725, -73.92851200382661)"
16145417,03/05/2010 01:32:49 PM,04/01/2010 11:01:17 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10028,501 1/2 EAST 83 STREET,EAST 83 STREET,YORK AVENUE,EAST END AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,04/04/2010 01:32:49 PM,,04/01/2010 12:00:00 AM,08 MANHATTAN,MANHATTAN,998599,221210,40.77383503084872,-73.94819364082689,"(40.77383503084872, -73.94819364082689)"
16151360,03/06/2010 01:07:06 PM,03/31/2010 10:23:34 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10025,910 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 104 STREET,WEST 105 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,04/05/2010 01:07:06 PM,,03/31/2010 12:00:00 AM,07 MANHATTAN,MANHATTAN,994330,230110,40.798269050643846,-73.96359329838022,"(40.798269050643846, -73.96359329838022)"
16145962,03/05/2010 01:05:35 PM,03/31/2010 10:35:21 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10014,107 CHRISTOPHER STREET,CHRISTOPHER STREET,BLEECKER STREET,BEDFORD STREET,,,ADDRESS,NEW YORK,,N/A,Closed,04/04/2010 01:05:35 PM,,03/31/2010 12:00:00 AM,02 MANHATTAN,MANHATTAN,982866,206434,40.73329019876673,-74.00499382323318,"(40.73329019876673, -74.00499382323318)"
16152436,03/06/2010 09:11:45 AM,04/01/2010 10:40:08 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10025,2575 BROADWAY,BROADWAY,WEST 96 STREET,WEST 97 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,04/05/2010 09:11:45 AM,,04/01/2010 12:00:00 AM,07 MANHATTAN,MANHATTAN,992165,228980,40.795169712248224,-73.97141412455574,"(40.795169712248224, -73.97141412455574)"
16152495,03/06/2010 02:54:16 PM,03/08/2010 09:58:22 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11230,1499 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,AVENUE K,AVENUE L,,,ADDRESS,BROOKLYN,,N/A,Closed,04/05/2010 02:54:16 PM,,03/08/2010 12:00:00 AM,14 BROOKLYN,BROOKLYN,994118,165533,40.62102082168337,-73.96445364104315,"(40.62102082168337, -73.96445364104315)"
16151268,03/06/2010 01:24:15 PM,04/01/2010 10:20:13 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11228,1416 83 STREET,83 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,04/05/2010 01:24:15 PM,,04/01/2010 12:00:00 AM,11 BROOKLYN,BROOKLYN,981619,163038,40.6141776693213,-74.00947637624532,"(40.6141776693213, -74.00947637624532)"
